id,target,train_preds,train_probs
54262828,1,1,0.91
54267331,0,0,0.03
54319172,0,0,0.18
54344092,1,1,0.93
54344172,1,1,0.91
54384905,0,0,0.22
54396952,1,1,0.76
542683021390078924,0,0,0.07
544190654548041999,1,1,0.75
544303176976976334,0,0,0.1
544923446141413294,1,1,0.81
546624684932526627,1,1,0.75
547142076807200420,0,0,0.04
547396258729512684,0,0,0.09
548042689218350022,0,0,0.11
549221684555062972,0,0,0.18
552349913686180127,0,0,0.06
554566053550737740,0,0,0.03
556022407441999671,1,1,0.84
561844141100417165,0,0,0.07
564487269200512385,0,0,0.14
564728481217454402,0,0,0.03
564751824471583193,0,0,0.04
564758358682270349,0,0,0.07
565539979135248875,0,0,0.01
565540061472164135,0,0,0.01
565875991457252152,0,0,0.12
567352803762679376,1,1,0.81
568032032602210581,0,0,0.12
568318866711162614,0,0,0.11
569531319980225862,0,0,0.09
571102504414234964,0,0,0.08
572404478352287714,0,0,0.07
575493265774158910,1,1,0.82
576148534461240875,1,1,0.8
576813898193796233,0,0,0.16
578143484013807602,0,0,0.14
578366533393104138,0,0,0.17
583938953743979356,0,0,0.07
587683615320967947,0,0,0.06
588221787567024018,0,0,0.05
589051552060017540,1,1,0.81
589294855014793781,0,0,0.05
590507276973631117,1,1,0.7
590570196027593179,0,0,0.1
591322187490785585,0,0,0.09
592261799510316192,1,1,0.83
593713579020098437,0,0,0.17
594130121820118720,0,0,0.05
594190231443472348,0,0,0.11
594748407051127955,1,1,0.8
594818702587406929,0,0,0.16
598475299363231710,1,1,0.75
598602455963404383,0,0,0.09
600063867569139582,1,1,0.78
602825630635063034,0,0,0.07
605392084704046002,0,0,0.01
606003169017295111,0,0,0.07
607024559994670267,0,0,0.08
608080980220715212,0,0,0.1
608663722121446994,0,0,0.09
608799757271907004,0,0,0.1
608799829075984885,0,0,0.08
609492822392335157,0,0,0.18
610051132243976959,0,0,0.07
610068003523836140,0,0,0.1
610201564773676429,0,0,0.1
610866997937046703,1,1,0.82
613617172629554922,0,0,0.12
614398722910139867,1,1,0.65
614463942903449151,0,0,0.12
614954464849929972,0,0,0.04
615074787448962143,0,0,0.17
615112947493302491,1,1,0.8
615528867673000879,0,0,0.09
615839894293199177,0,0,0.09
618037205828561336,1,1,0.78
618122076212158080,0,0,0.09
618326007789644804,0,0,0.18
620135704484927705,0,0,0.01
620221554637841252,0,0,0.12
620247847179821734,0,0,0.12
620250707287826722,0,0,0.08
620261873811997975,0,0,0.06
620292697535079446,1,1,0.78
620329774140884406,0,0,0.16
620688799190979068,0,0,0.06
620689046868645161,0,0,0.12
620691205851030642,0,0,0.1
620705461481170713,0,0,0.14
621628261016686986,0,0,0.12
622369127171394574,0,0,0.12
622556420545990933,0,0,0.15
622691433236901224,0,0,0.05
623253395969136375,0,0,0.0
623941885291535744,1,1,0.74
623986072351391122,0,0,0.14
624596774185457004,1,1,0.75
624682547272605070,0,0,0.1
624903321268150588,1,1,0.85
626714568716173869,0,0,0.02
627291252112788705,0,0,0.25
627646148532721000,0,0,0.15
628502319028680010,0,0,0.17
629693468262362021,0,0,0.17
629794363266658075,1,1,0.82
629981483165449623,0,0,0.18
630014667219681155,1,1,0.76
630499116637632784,0,0,0.1
632025920847953205,0,0,0.1
633351586383339339,0,0,0.11
633403220989616188,0,0,0.11
633505435957662899,0,0,0.01
633637376917084902,1,1,0.8
633897034578169158,0,0,0.13
634365217388847475,0,0,0.11
635077254971595811,0,0,0.1
635406738519597445,1,1,0.78
635450145881337410,0,0,0.0
636086921805313504,0,0,0.15
636133872506200700,0,0,0.08
637626163467241151,0,0,0.11
637680120139849822,0,0,0.21
638533752265077830,0,0,0.04
638651980696619684,0,0,0.17
639213452849195726,0,0,0.05
639254839936701734,0,0,0.1
639920312292889692,1,1,0.74
639983773652226225,0,0,0.09
640260086775453024,0,0,0.17
640661721969443453,0,0,0.16
640780849456208108,0,0,0.08
642080590556297524,0,0,0.1
643606845660348893,0,0,0.15
644051602673439703,0,0,0.08
644284847130427202,0,0,0.14
645023006689004252,0,0,0.21
645711360061541644,0,0,0.11
647798385203976022,1,1,0.76
648484895861085149,1,1,0.84
648761461520788914,0,0,0.12
648767663127312053,0,0,0.05
648780172978539670,0,0,0.12
649341471003603522,0,0,0.04
649439120339245865,0,0,0.06
650772035633071279,0,0,0.14
650843628435159669,0,0,0.18
651050032548463236,0,0,0.04
652285536182414155,0,0,0.06
652570704735115450,0,0,0.12
652761913303364467,0,0,0.16
653665115351470482,1,1,0.82
653722248119707283,0,0,0.07
654393886460670194,0,0,0.08
655296215858939942,0,0,0.13
655804583665569733,0,0,0.0
655806864081850975,0,0,0.0
655807634182271743,0,0,0.14
655808734305319364,0,0,0.0
656433038402841079,0,0,0.06
657542048318752220,0,0,0.08
591161916909970353,0,0,0.1
51840700,0,0,0.15
592879071549458816,0,0,0.04
43987549,0,0,0.17
40564944,0,0,0.07
177,1,1,0.77
360,1,1,0.8
590,1,1,0.83
686,0,0,0.24
1940,1,1,0.84
39405,1,1,0.73
74125,0,0,0.18
90307,1,1,0.82
154999,0,0,0.15
192430,1,1,0.73
217996,0,0,0.09
283162,1,1,0.78
364585,0,0,0.15
370209,1,1,0.79
477016,1,1,0.77
504080,1,1,0.72
548897,1,1,0.87
575758,0,0,0.2
632709,0,0,0.21
665622,0,0,0.15
676825,1,1,0.85
715123,1,1,0.84
746298,0,0,0.24
756594,1,1,0.91
761858,1,1,0.85
774712,0,0,0.16
776434,1,1,0.87
852934,0,0,0.25
915016,1,1,0.76
921485,1,1,0.75
953052,0,0,0.11
1041934,0,0,0.16
1042331,0,0,0.09
1069351,0,0,0.17
1082572,1,1,0.82
1153002,0,0,0.19
1223593,1,1,0.72
1223612,1,1,0.78
1243170,0,0,0.1
1313699,0,0,0.24
1327856,1,1,0.81
1402409,1,1,0.91
1529804,1,1,0.86
1583103,1,1,0.78
1637744,0,0,0.17
1733052,1,1,0.81
1737365,1,1,0.78
1758820,0,0,0.16
1785877,1,1,0.84
1792152,1,1,0.89
1801950,1,1,0.84
1905596,0,0,0.24
1915301,1,1,0.7
1955800,0,0,0.14
1959836,0,0,0.15
1966103,0,0,0.27
2104774,0,0,0.19
2119667,1,1,0.795
2175370,1,1,0.78
2232323,1,1,0.76
2239191,1,1,0.7
2243316,0,0,0.13
2267500,0,0,0.1
2360382,0,0,0.11
2361919,0,0,0.14
2386289,0,0,0.22
2441900,0,0,0.17
2466830,0,0,0.11
2467260,1,1,0.8
2487185,1,1,0.88
2653512,1,1,0.78
2875696,0,0,0.16
2908978,1,1,0.9
2953770,0,0,0.11
2960513,1,1,0.86
2975710,1,1,0.83
2998222,1,1,0.77
3094167,1,1,0.84
3095906,0,0,0.21
3138055,0,0,0.16
3150813,1,1,0.77
3280778,1,1,0.75
3334447,1,1,0.84
3338717,1,1,0.77
3341556,1,1,0.83
3404692,0,0,0.24
3458369,0,0,0.19
3463164,0,0,0.13
3479122,0,0,0.08
3495498,1,1,0.82
3542624,0,0,0.26
3605358,0,0,0.12
3661135,1,1,0.75
3685552,1,1,0.77
3799043,1,1,0.73
3829793,0,0,0.15
4000181,1,1,0.77
4052272,0,0,0.16
4080404,1,1,0.77
4121643,1,1,0.8
4137490,1,1,0.77
4180622,0,0,0.28
4219371,1,1,0.82
4236002,1,1,0.82
4241536,1,1,0.71
4267851,0,0,0.1
4294257,1,1,0.8
4350594,0,0,0.21
4383018,0,0,0.23
4384783,0,0,0.14
4540903,1,1,0.84
4545539,1,1,0.78
4556956,0,0,0.12
4574082,1,1,0.84
4581251,0,0,0.13
4604416,0,0,0.14
4637460,0,0,0.14
4638352,1,1,0.78
4671545,0,0,0.12
4692668,0,0,0.07
4718459,1,1,0.81
4727890,0,0,0.25
4753876,1,1,0.75
4758581,0,0,0.14
4766503,1,1,0.82
4817072,0,0,0.15
4951295,1,1,0.8
4964614,0,0,0.2
4992412,0,0,0.2
5010213,0,0,0.18
5070640,0,0,0.17
5141965,1,1,0.78
5164075,0,0,0.14
5184333,0,0,0.09
5191412,0,0,0.14
5334219,0,0,0.14
5343759,0,0,0.07
5379218,1,1,0.73
5414477,1,1,0.8
5508545,0,0,0.16
5508840,0,0,0.15
5531293,0,0,0.06
5558992,0,0,0.18
5717755,1,1,0.76
5814645,1,1,0.84
5966633,1,1,0.84
5967830,1,1,0.83
5968656,1,1,0.8
5990927,1,1,0.81
6065081,0,0,0.11
6349335,1,1,0.85
6374807,1,1,0.72
6416196,1,1,0.71
6445171,0,0,0.15
6516553,0,0,0.18
6578731,0,0,0.15
6701936,0,0,0.09
6730800,1,1,0.8
6796745,1,1,0.72
6913874,0,0,0.14
6954236,0,0,0.11
7052545,0,0,0.06
7070662,1,1,0.84
7070674,1,1,0.78
7091323,0,0,0.19
7181062,1,1,0.73
7199544,0,0,0.18
7228382,0,0,0.06
7247567,0,0,0.15
7336200,0,0,0.13
7348580,1,1,0.75
7349270,0,0,0.2
7577128,1,1,0.85
7580227,0,0,0.23
7584529,1,1,0.85
7594762,0,0,0.17
7776227,1,1,0.89
7780920,1,1,0.79
7789164,1,1,0.84
7808218,1,1,0.77
7819520,0,0,0.05
7826191,1,1,0.85
7912052,0,0,0.11
7913963,0,0,0.06
7931953,1,1,0.76
8026291,0,0,0.08
8071897,1,1,0.85
8084258,1,1,0.76
8117043,1,1,0.8
8166027,1,1,0.75
8213634,1,1,0.8
8267327,0,0,0.12
8294423,0,0,0.17
8338364,1,1,0.81
8352843,0,0,0.17
8356699,0,0,0.13
8366762,0,0,0.12
8411396,1,1,0.74
8427693,1,1,0.78
8556263,1,1,0.86
8623055,0,0,0.11
8627368,0,0,0.06
8649742,1,1,0.78
8671797,0,0,0.15
8680784,1,1,0.84
8790444,0,0,0.06
8797683,0,0,0.12
8800911,1,1,0.8
8861520,0,0,0.14
8941796,1,1,0.83
8974241,0,0,0.17
9009513,1,1,0.73
9032492,1,1,0.87
9062588,1,1,0.74
9073737,0,0,0.17
9080234,1,1,0.87
9108143,1,1,0.86
9135545,0,0,0.01
9153971,0,0,0.16
9154399,1,1,0.76
9165337,1,1,0.8
9170215,0,0,0.21
9212638,0,0,0.16
9296383,1,1,0.84
9296960,0,0,0.24
9362091,0,0,0.23
9362272,0,0,0.17
9428199,0,0,0.06
9496966,0,0,0.03
9523086,1,1,0.78
9548317,0,0,0.31
9633450,1,1,0.78
9654110,0,0,0.19
9731001,1,1,0.85
9944575,0,0,0.23
9997587,1,1,0.8
10015153,0,0,0.2
10021154,1,1,0.86
10040421,0,0,0.16
10061459,1,1,0.77
10102030,0,0,0.14
10161676,1,1,0.81
10244515,0,0,0.25
10248217,0,0,0.34
10266757,1,1,0.82
10341836,0,0,0.14
10343072,1,1,0.86
10363495,1,1,0.81
10415529,0,0,0.23
10709107,0,0,0.11
10747925,0,0,0.13
10927209,0,0,0.05
10927867,0,0,0.0
10927919,0,0,0.03
10927966,0,0,0.01
10928009,0,0,0.08
10928100,0,0,0.02
10946289,1,1,0.83
10995273,1,1,0.78
11037671,1,1,0.93
11105109,0,0,0.11
11123088,1,1,0.76
11145675,0,0,0.17
11260552,0,0,0.16
11338921,1,1,0.82
11358422,0,0,0.05
11370833,0,0,0.13
11377981,1,1,0.79
11420270,0,0,0.13
11469990,0,0,0.21
11521979,1,1,0.79
11554688,0,0,0.12
11722154,0,0,0.15
11789571,1,1,0.75
11945010,1,1,0.81
12002460,1,1,0.83
12008338,0,0,0.17
12105336,1,1,0.77
12128272,1,1,0.83
12133753,1,1,0.75
12169927,0,0,0.12
12207545,0,0,0.15
12210358,1,1,0.8
12357603,0,0,0.2
12360525,0,0,0.16
12454119,1,1,0.86
12476899,0,0,0.19
12487223,1,1,0.82
12626903,1,1,0.79
12654017,1,1,0.73
12711498,0,0,0.23
12761180,1,1,0.78
12765811,1,1,0.85
12953524,1,1,0.85
12972487,1,1,0.86
12990793,1,1,0.82
12996773,0,0,0.21
13025480,0,0,0.24
13026326,0,0,0.16
13140326,1,1,0.8
13172589,1,1,0.81
13204273,1,1,0.76
13260989,1,1,0.8
13280979,1,1,0.8
13330646,1,1,0.81
13332504,1,1,0.81
13380198,0,0,0.16
13414484,1,1,0.84
13447168,1,1,0.75
13449331,1,1,0.79
13454155,0,0,0.24
13474217,0,0,0.13
13494205,1,1,0.77
13497202,0,0,0.03
13505760,1,1,0.75
13513735,0,0,0.06
13590324,0,0,0.08
13656193,1,1,0.86
13656664,1,1,0.78
13686460,0,0,0.05
13686918,0,0,0.06
13744375,1,1,0.84
13745963,1,1,0.88
13751109,1,1,0.85
13751968,1,1,0.81
13752452,0,0,0.2
13764044,0,0,0.22
13783439,0,0,0.16
13815789,1,1,0.88
13880152,1,1,0.73
13881439,1,1,0.76
13910543,0,0,0.24
13957450,0,0,0.06
13973540,1,1,0.82
13993831,0,0,0.23
14010321,1,1,0.78
14103909,0,0,0.15
14187514,1,1,0.9
14252763,0,0,0.18
14317719,0,0,0.06
14360548,1,1,0.88
14371267,1,1,0.87
14406405,0,0,0.15
14422394,0,0,0.13
14423349,1,1,0.8
14440882,1,1,0.81
14548753,0,0,0.11
14612748,0,0,0.17
14759489,1,1,0.88
14772430,1,1,0.8
14772610,1,1,0.74
14787221,0,0,0.04
14800540,1,1,0.8
14824298,0,0,0.17
14828379,0,0,0.15
14946195,1,1,0.82
14962389,1,1,0.75
14981263,0,0,0.13
15022935,0,0,0.2
15023317,0,0,0.16
15097005,1,1,0.77
15125534,0,0,0.08
15155537,1,1,0.72
15252302,0,0,0.11
15303547,0,0,0.08
15378908,1,1,0.84
15409638,0,0,0.13
15425189,0,0,0.04
15435242,0,0,0.14
15436226,0,0,0.04
15452554,1,1,0.86
15506280,0,0,0.17
15507830,1,1,0.84
15509056,1,1,0.79
15524225,1,1,0.82
15535982,0,0,0.15
15536986,1,1,0.82
15583685,1,1,0.7
15602226,1,1,0.8
15644895,1,1,0.71
15654529,0,0,0.14
15674568,1,1,0.75
15746223,0,0,0.17
15764973,1,1,0.87
15766497,0,0,0.16
15788708,1,1,0.77
15805779,0,0,0.21
15807058,1,1,0.74
15844892,1,1,0.9
15869291,0,0,0.22
15872268,0,0,0.15
15874051,1,1,0.69
15897404,1,1,0.78
15912872,0,0,0.11
15948617,1,1,0.78
15957321,1,1,0.81
15999220,1,1,0.81
16054644,1,1,0.84
16087887,1,1,0.8
16162664,1,1,0.82
16163913,1,1,0.78
16177792,1,1,0.73
16207367,0,0,0.08
16217910,0,0,0.15
16221291,1,1,0.75
16244480,0,0,0.07
16258368,1,1,0.74
16304484,0,0,0.15
16333715,0,0,0.17
16406440,0,0,0.08
16438823,1,1,0.79
16516286,1,1,0.75
16548314,1,1,0.75
16598808,0,0,0.19
16660933,0,0,0.12
16670962,0,0,0.18
16676955,1,1,0.8
16687728,0,0,0.23
16707907,1,1,0.77
16718503,0,0,0.06
16742127,1,1,0.87
16825395,1,1,0.81
16844845,1,1,0.79
16846436,1,1,0.76
16857174,1,1,0.84
16870084,0,0,0.06
16944084,1,1,0.87
16947747,0,0,0.17
16963830,1,1,0.81
17012966,1,1,0.75
17022504,0,0,0.19
17071293,1,1,0.82
17151090,1,1,0.79
17154487,0,0,0.04
17155560,0,0,0.17
17155851,0,0,0.22
17175148,1,1,0.81
17175955,1,1,0.75
17185409,1,1,0.83
17251698,1,1,0.77
17316224,0,0,0.11
17317358,0,0,0.06
17325994,1,1,0.82
17329756,0,0,0.2
17386946,1,1,0.87
17406600,1,1,0.74
17430797,0,0,0.16
17435540,0,0,0.1
17448570,0,0,0.14
17498473,1,1,0.72
17556772,1,1,0.83
17574946,1,1,0.86
17606274,1,1,0.84
17610552,1,1,0.84
17623780,0,0,0.16
17624530,0,0,0.09
17713792,0,0,0.06
17714215,1,1,0.82
17717335,0,0,0.06
17831437,1,1,0.84
17859827,1,1,0.79
17980809,0,0,0.09
17989895,1,1,0.73
18014902,1,1,0.8
18034478,1,1,0.83
18042124,1,1,0.84
18105941,1,1,0.86
18107414,0,0,0.25
18112151,1,1,0.89
18124933,0,0,0.11
18137155,0,0,0.2
18141307,0,0,0.1
18179045,1,1,0.84
18222702,0,0,0.14
18227614,0,0,0.22
18238680,0,0,0.11
18331882,1,1,0.79
18339484,1,1,0.8
18361467,1,1,0.81
18409562,0,0,0.15
18501266,0,0,0.15
18509437,1,1,0.76
18601412,1,1,0.81
18611090,0,0,0.15
18699249,0,0,0.16
18736259,0,0,0.13
18753893,1,1,0.8
18805144,1,1,0.82
18810675,0,0,0.22
18810738,1,1,0.74
18811589,1,1,0.88
18891531,1,1,0.79
18892011,0,0,0.19
18934488,1,1,0.76
18950106,1,1,0.88
19047815,0,0,0.14
19053449,1,1,0.78
19065322,0,0,0.16
19066519,0,0,0.09
19120931,1,1,0.76
19123588,0,0,0.16
19141160,0,0,0.13
19195333,0,0,0.15
19207597,1,1,0.67
19227005,0,0,0.16
19250754,1,1,0.83
19332452,0,0,0.12
19345497,0,0,0.1
19436341,1,1,0.78
19436429,1,1,0.77
19475279,0,0,0.19
19501629,0,0,0.19
19503543,0,0,0.16
19508161,1,1,0.74
19543488,0,0,0.23
19551996,0,0,0.07
19575238,1,1,0.83
19623372,1,1,0.82
19671778,1,1,0.81
19751421,0,0,0.1
19751569,1,1,0.87
19828479,1,1,0.84
19848263,1,1,0.85
19860064,0,0,0.06
19860199,0,0,0.07
19873257,0,0,0.15
19931204,1,1,0.82
19965849,0,0,0.17
19984748,1,1,0.85
19998483,1,1,0.83
20009659,1,1,0.85
20022219,0,0,0.17
20027486,0,0,0.15
20091302,1,1,0.74
20163628,1,1,0.77
20185767,1,1,0.8
20211505,1,1,0.78
20213812,0,0,0.2
20215458,1,1,0.94
20248046,1,1,0.83
20279733,1,1,0.88
20328119,1,1,0.96
20425997,1,1,0.81
20452014,1,1,0.72
20518557,1,1,0.79
20537548,0,0,0.22
20540209,0,0,0.19
20599123,0,0,0.1
20623366,1,1,0.77
20624536,0,0,0.09
20652963,1,1,0.84
20678717,1,1,0.72
20680124,0,0,0.12
20690944,1,1,0.81
20695085,1,1,0.8
20712499,1,1,0.87
20715678,1,1,0.88
20730936,1,1,0.81
20830968,1,1,0.78
20831478,1,1,0.81
20831881,1,1,0.9
20845158,0,0,0.05
20886026,0,0,0.15
20904798,1,1,0.78
20996662,1,1,0.74
21011356,1,1,0.79
21024630,1,1,0.83
21027425,1,1,0.85
21028558,0,0,0.21
21029294,1,1,0.75
21069616,0,0,0.19
21080559,0,0,0.23
21097394,1,1,0.78
21110108,0,0,0.13
21112509,1,1,0.81
21125445,1,1,0.8
21138541,1,1,0.78
21140507,0,0,0.17
21151336,1,1,0.8
21165225,0,0,0.08
21177846,1,1,0.83
21189932,1,1,0.81
21205774,1,1,0.82
21216507,0,0,0.08
21241714,0,0,0.14
21241977,0,0,0.17
21255928,1,1,0.76
21281527,1,1,0.94
21281617,1,1,0.83
21321438,1,1,0.7
21327733,1,1,0.71
21328844,0,0,0.16
21435385,1,1,0.8
21454930,0,0,0.16
21506048,0,0,0.24
21516109,1,1,0.74
21517962,0,0,0.12
21534828,1,1,0.79
21538922,0,0,0.1
21667826,1,1,0.83
21684051,1,1,0.76
21699522,1,1,0.84
21712656,0,0,0.14
21726072,0,0,0.15
21730063,1,1,0.97
21732567,1,1,0.73
21735478,1,1,0.98
21752804,1,1,0.79
21753893,1,1,0.82
21783465,1,1,0.78
21796586,1,1,0.91
21811514,1,1,0.89
21813519,1,1,0.85
21819046,1,1,0.83
21845515,0,0,0.14
21850630,0,0,0.13
21853722,1,1,0.85
21865169,0,0,0.14
21867581,0,0,0.08
21867798,0,0,0.01
21937630,1,1,0.89
21946032,1,1,0.77
21975597,1,1,0.88
21975933,1,1,0.91
21976300,1,1,0.97
21992685,1,1,0.93
21993592,0,0,0.22
21998986,1,1,0.82
22001493,0,0,0.08
22014975,0,0,0.15
22045549,1,1,0.82
22056178,1,1,0.91
22100613,0,0,0.17
22119120,1,1,0.79
22123062,0,0,0.24
22129989,0,0,0.07
22160234,1,1,0.73
22201970,1,1,0.81
22214871,0,0,0.11
22231253,1,1,0.81
22303051,1,1,0.85
22305207,1,1,0.8
22336069,0,0,0.18
22337049,1,1,0.75
22356471,1,1,0.82
22362499,1,1,0.8
22407753,0,0,0.19
22410621,1,1,0.69
22481348,0,0,0.12
22485091,1,1,0.82
22494945,0,0,0.22
22506969,1,1,0.77
22524570,0,0,0.14
22529249,1,1,0.78
22529735,0,0,0.1
22651424,0,0,0.08
22674036,0,0,0.18
22698091,1,1,0.78
22731673,1,1,0.83
22747038,1,1,0.97
22792557,0,0,0.09
22793317,0,0,0.06
22795235,1,1,0.82
22880838,1,1,0.81
22922557,0,0,0.2
22941899,1,1,0.78
22978126,1,1,0.76
23000481,0,0,0.09
23005566,0,0,0.15
23040108,1,1,0.75
23073238,1,1,0.76
23117147,0,0,0.14
23220948,1,1,0.73
23236575,1,1,0.84
23252874,1,1,0.81
23257655,0,0,0.12
23269276,1,1,0.85
23291173,1,1,0.8
23308643,1,1,0.81
23340441,1,1,0.79
23340759,0,0,0.09
23388648,1,1,0.7
23395457,1,1,0.84
23435389,0,0,0.18
23439093,0,0,0.06
23449000,0,0,0.17
23452981,0,0,0.17
23487672,0,0,0.13
23518515,1,1,0.78
23564312,0,0,0.09
23565488,0,0,0.12
23596506,0,0,0.14
23630179,1,1,0.95
23696085,0,0,0.14
23746299,1,1,0.88
23752317,1,1,0.82
23762863,1,1,0.81
23787610,1,1,0.77
23804104,1,1,0.8
23811194,0,0,0.09
23877844,1,1,0.83
23878356,0,0,0.15
23905333,1,1,0.79
23999189,1,1,0.81
24011831,1,1,0.79
24015104,0,0,0.03
24043228,0,0,0.13
24062073,0,0,0.16
24063486,1,1,0.85
24087247,1,1,0.76
24117046,0,0,0.14
24161341,1,1,0.85
24176993,0,0,0.25
24180313,1,1,0.94
24195186,1,1,0.8
24201934,0,0,0.14
24206648,1,1,0.79
24235103,1,1,0.75
24247962,1,1,0.88
24304716,1,1,0.97
24344869,1,1,0.97
24429792,1,1,0.87
24429845,0,0,0.15
24431795,0,0,0.19
24452513,1,1,0.82
24466118,1,1,0.82
24474523,1,1,0.97
24491959,1,1,0.8
24520787,0,0,0.16
24541430,0,0,0.21
24575590,0,0,0.24
24631282,1,1,0.73
24689489,1,1,0.77
24746875,1,1,0.74
24806806,0,0,0.19
24828537,0,0,0.13
24847694,0,0,0.17
24875887,0,0,0.12
24906976,1,1,0.84
24931284,0,0,0.02
24965772,1,1,0.83
24996201,0,0,0.16
25001622,1,1,0.8
25055975,0,0,0.16
25072498,1,1,0.79
25078482,0,0,0.18
25182421,0,0,0.18
25195731,1,1,0.73
25205725,1,1,0.88
25219351,0,0,0.18
25257591,1,1,0.8
25264683,1,1,0.75
25292997,0,0,0.17
25309855,0,0,0.15
25324403,1,1,0.77
25369287,1,1,0.84
25455702,0,0,0.04
25458868,0,0,0.22
25476150,1,1,0.77
25476793,1,1,0.78
25477926,1,1,0.8
25486771,1,1,0.86
25507110,1,1,0.79
25511655,0,0,0.06
25518900,1,1,0.83
25549371,1,1,0.83
25579927,0,0,0.08
25586560,1,1,0.75
25597429,1,1,0.81
25686732,0,0,0.12
25730584,1,1,0.78
25733062,0,0,0.19
25738810,0,0,0.15
25841044,1,1,0.79
25918224,0,0,0.23
25941188,1,1,0.82
25947420,0,0,0.05
26007543,1,1,0.82
26029313,1,1,0.87
26034040,1,1,0.82
26062987,1,1,0.72
26109329,1,1,0.88
26129760,1,1,0.79
26130724,0,0,0.05
26130771,0,0,0.05
26130792,0,0,0.09
26130803,0,0,0.06
26130807,0,0,0.08
26131284,0,0,0.07
26165764,1,1,0.92
26201544,1,1,0.94
26231122,0,0,0.1
26253523,1,1,0.8
26260827,1,1,0.75
26281251,1,1,0.76
26281796,0,0,0.0
26300543,1,1,0.84
26301529,0,0,0.15
26328157,1,1,0.86
26329475,1,1,0.93
26333386,0,0,0.06
26400468,1,1,0.8
26451562,1,1,0.88
26476974,1,1,0.81
26500661,1,1,0.83
26503556,1,1,0.69
26520064,1,1,0.96
26531088,1,1,0.75
26558758,1,1,0.87
26564570,1,1,0.73
26607884,0,0,0.18
26665911,0,0,0.16
26671030,0,0,0.06
26728147,1,1,0.75
26736932,1,1,0.81
26767127,0,0,0.03
26813815,1,1,0.78
26816760,1,1,0.91
26861834,0,0,0.09
26886211,1,1,0.73
26925634,0,0,0.15
26985504,0,0,0.18
27064399,0,0,0.22
27084940,0,0,0.15
27163453,1,1,0.83
27165242,0,0,0.16
27166366,0,0,0.05
27173113,0,0,0.06
27185302,0,0,0.09
27196950,1,1,0.81
27266369,1,1,0.74
27267232,0,0,0.14
27267320,1,1,0.75
27271600,1,1,0.8
27290527,1,1,0.76
27302659,0,0,0.1
27338099,1,1,0.75
27340469,1,1,0.8
27356668,0,0,0.14
27371353,1,1,0.73
27394040,1,1,0.9
27397709,0,0,0.1
27425457,1,1,0.83
27465203,0,0,0.19
27491683,1,1,0.85
27542312,1,1,0.75
27543790,1,1,0.92
27554417,1,1,0.78
27554725,1,1,0.89
27583000,0,0,0.06
27603167,1,1,0.87
27663042,0,0,0.01
27696005,0,0,0.18
27722990,1,1,0.85
27753904,1,1,0.83
27806121,1,1,0.82
27848759,0,0,0.11
27879517,0,0,0.08
27953051,1,1,0.79
27960015,1,1,0.72
27985624,1,1,0.79
27990562,0,0,0.24
28006110,1,1,0.68
28028736,1,1,0.78
28057498,1,1,0.84
28076345,0,0,0.17
28078819,1,1,0.86
28105894,1,1,0.73
28110876,0,0,0.13
28131765,1,1,0.88
28136395,1,1,0.8
28254270,0,0,0.14
28307031,0,0,0.1
28313939,0,0,0.04
28331238,1,1,0.82
28338960,0,0,0.16
28416784,1,1,0.77
28489801,1,1,0.83
28542020,0,0,0.02
28545094,0,0,0.02
28545350,0,0,0.01
28561790,0,0,0.12
28563177,0,0,0.19
28606601,1,1,0.77
28617385,0,0,0.15
28658834,1,1,0.79
28695010,1,1,0.89
28696369,0,0,0.18
28712860,0,0,0.15
28861024,0,0,0.14
28865793,0,0,0.01
28913988,1,1,0.96
28914183,1,1,0.92
28934233,1,1,0.74
28939545,1,1,0.89
28960222,0,0,0.15
28986433,1,1,0.8
29015217,1,1,0.84
29023539,1,1,0.79
29035410,0,0,0.11
29058932,1,1,0.78
29059053,0,0,0.17
29121331,0,0,0.08
29275060,0,0,0.18
29283226,0,0,0.22
29324718,1,1,0.9
29337638,1,1,0.74
29338974,0,0,0.12
29355346,1,1,0.79
29355762,0,0,0.14
29360234,1,1,0.73
29369461,1,1,0.79
29414337,0,0,0.15
29423431,1,1,0.71
29438769,0,0,0.13
29439058,1,1,0.83
29460765,0,0,0.26
29464543,0,0,0.13
29493471,1,1,0.74
29507708,1,1,0.83
29537798,1,1,0.82
29651605,0,0,0.16
29712912,0,0,0.12
29714778,1,1,0.8
29741313,0,0,0.18
29755398,1,1,0.74
29773448,1,1,0.81
29830102,1,1,0.88
29855042,0,0,0.22
29905999,1,1,0.79
29908440,0,0,0.17
29924822,0,0,0.18
29943880,1,1,0.88
29945277,0,0,0.2
30011181,0,0,0.14
30038647,0,0,0.15
30083039,1,1,0.96
30110319,1,1,0.81
30173941,1,1,0.76
30181676,1,1,0.67
30189186,1,1,0.85
30268991,1,1,0.76
30287649,0,0,0.17
30367993,0,0,0.15
30395033,1,1,0.72
30441312,1,1,0.93
30442726,0,0,0.14
30463025,1,1,0.8
30466371,0,0,0.17
30482812,1,1,0.82
30526158,1,1,0.84
30531086,0,0,0.25
30535688,0,0,0.19
30585187,1,1,0.82
30587256,1,1,0.8
30715023,0,0,0.09
30742596,0,0,0.15
30759386,1,1,0.85
30771799,0,0,0.15
30775073,1,1,0.82
30776545,1,1,0.79
30790963,0,0,0.14
30793961,0,0,0.05
